city,country,latitude,longitude,year,month,temperature_celsius,humidity_percent,precipitation_mm,wind_speed_ms,urban_heat_island_intensity,data_source,ym,city_key
Chicago,USA,41.8781,-87.6298,2003,3,20.96,47.5,36.0,5.9,1.0,NOAA_Weather_Stations,2003.1666666666667,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2003,4,21.39,34.2,38.8,13.6,1.0,NOAA_Weather_Stations,2003.25,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2003,5,21.25,30.6,48.9,10.4,1.0,NOAA_Weather_Stations,2003.3333333333333,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2003,6,12.72,41.5,59.7,12.3,1.0,NOAA_Weather_Stations,2003.4166666666667,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2003,7,6.31,43.4,68.3,12.2,1.0,NOAA_Weather_Stations,2003.5,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2003,8,0.25,35.3,63.6,8.4,1.0,NOAA_Weather_Stations,2003.5833333333333,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2003,9,-9.14,41.8,73.9,7.2,1.0,NOAA_Weather_Stations,2003.6666666666667,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2003,10,-9.57,33.8,72.8,10.5,1.0,NOAA_Weather_Stations,2003.75,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2003,11,-5.16,48.1,94.3,7.8,1.0,NOAA_Weather_Stations,2003.8333333333333,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2003,12,-2.23,51.8,44.8,3.9,1.0,NOAA_Weather_Stations,2003.9166666666667,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2004,1,7.65,47.0,33.9,8.0,1.0,NOAA_Weather_Stations,2004.0,Chicago_USA_41.8781_-87.6298
Houston,USA,29.7604,-95.3698,2003,1,10.69,42.2,42.0,5.1,1.0,NOAA_Weather_Stations,2003.0,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2003,2,23.97,33.0,36.5,7.9,1.0,NOAA_Weather_Stations,2003.0833333333333,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2003,3,28.16,49.8,29.7,9.0,1.0,NOAA_Weather_Stations,2003.1666666666667,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2003,4,30.41,38.8,45.7,7.4,1.0,NOAA_Weather_Stations,2003.25,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2003,5,31.63,52.3,78.6,10.5,1.0,NOAA_Weather_Stations,2003.3333333333333,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2003,6,23.91,37.8,63.1,10.1,1.0,NOAA_Weather_Stations,2003.4166666666667,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2003,7,17.05,31.8,116.4,13.5,1.0,NOAA_Weather_Stations,2003.5,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2003,8,7.51,41.1,119.4,7.5,1.0,NOAA_Weather_Stations,2003.5833333333333,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2003,9,4.88,52.9,146.6,9.4,1.0,NOAA_Weather_Stations,2003.6666666666667,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2003,10,4.54,51.9,82.7,8.9,1.0,NOAA_Weather_Stations,2003.75,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2003,11,9.5,59.6,103.8,6.6,1.0,NOAA_Weather_Stations,2003.8333333333333,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2003,12,9.28,48.9,79.6,4.1,1.0,NOAA_Weather_Stations,2003.9166666666667,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2004,1,16.65,57.0,74.9,4.6,1.0,NOAA_Weather_Stations,2004.0,Houston_USA_29.7604_-95.3698
Phoenix,USA,33.4484,-112.074,2003,1,12.09,50.1,29.8,3.0,1.0,NOAA_Weather_Stations,2003.0,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2003,2,20.3,42.3,20.2,9.2,1.0,NOAA_Weather_Stations,2003.0833333333333,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2003,3,24.85,42.4,18.9,9.1,1.0,NOAA_Weather_Stations,2003.1666666666667,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2003,4,27.84,31.9,35.7,7.7,1.0,NOAA_Weather_Stations,2003.25,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2003,5,28.41,46.8,60.6,11.2,1.0,NOAA_Weather_Stations,2003.3333333333333,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2003,6,21.38,52.4,88.1,11.0,1.0,NOAA_Weather_Stations,2003.4166666666667,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2003,7,12.72,55.9,52.2,6.6,1.0,NOAA_Weather_Stations,2003.5,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2003,8,10.2,59.8,51.2,7.8,1.0,NOAA_Weather_Stations,2003.5833333333333,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2003,9,-1.32,43.1,101.0,8.2,1.0,NOAA_Weather_Stations,2003.6666666666667,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2003,10,-1.57,63.3,83.2,6.3,1.0,NOAA_Weather_Stations,2003.75,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2003,11,-0.73,52.2,37.8,3.5,1.0,NOAA_Weather_Stations,2003.8333333333333,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2003,12,6.31,64.4,46.5,1.5,1.0,NOAA_Weather_Stations,2003.9166666666667,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2004,1,14.71,44.3,65.1,4.6,1.0,NOAA_Weather_Stations,2004.0,Phoenix_USA_33.4484_-112.074
Philadelphia,USA,39.9526,-75.1652,2003,1,10.46,49.0,33.8,8.0,1.0,NOAA_Weather_Stations,2003.0,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2003,2,14.83,52.5,28.8,6.5,1.0,NOAA_Weather_Stations,2003.0833333333333,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2003,3,23.13,39.5,28.9,3.8,1.0,NOAA_Weather_Stations,2003.1666666666667,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2003,4,23.85,47.9,21.1,6.9,1.0,NOAA_Weather_Stations,2003.25,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2003,5,22.02,44.9,31.1,12.3,1.0,NOAA_Weather_Stations,2003.3333333333333,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2003,6,19.16,39.8,54.5,9.4,1.0,NOAA_Weather_Stations,2003.4166666666667,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2003,7,10.39,59.4,77.4,12.1,1.0,NOAA_Weather_Stations,2003.5,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2003,8,2.51,62.2,71.7,10.5,1.0,NOAA_Weather_Stations,2003.5833333333333,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2003,9,-3.99,62.0,119.0,5.0,1.0,NOAA_Weather_Stations,2003.6666666666667,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2003,10,-6.07,38.4,103.0,7.9,1.0,NOAA_Weather_Stations,2003.75,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2003,11,-2.04,54.0,88.4,3.3,1.0,NOAA_Weather_Stations,2003.8333333333333,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2003,12,2.32,46.9,62.1,7.2,1.0,NOAA_Weather_Stations,2003.9166666666667,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2004,1,8.7,39.3,29.1,9.4,1.0,NOAA_Weather_Stations,2004.0,Philadelphia_USA_39.9526_-75.1652
San Antonio,USA,29.4241,-98.4936,2003,1,18.37,46.5,76.9,6.6,1.0,NOAA_Weather_Stations,2003.0,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2003,2,25.85,53.2,56.8,9.3,1.0,NOAA_Weather_Stations,2003.0833333333333,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2003,3,31.53,53.3,27.1,8.9,1.0,NOAA_Weather_Stations,2003.1666666666667,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2003,4,28.29,48.2,45.0,5.9,1.0,NOAA_Weather_Stations,2003.25,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2003,5,30.01,64.4,51.7,9.5,1.0,NOAA_Weather_Stations,2003.3333333333333,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2003,6,21.4,71.3,49.7,11.2,1.0,NOAA_Weather_Stations,2003.4166666666667,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2003,7,15.75,51.3,86.0,13.2,1.0,NOAA_Weather_Stations,2003.5,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2003,8,8.42,65.6,128.8,5.4,1.0,NOAA_Weather_Stations,2003.5833333333333,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2003,9,5.42,60.6,125.7,10.7,1.0,NOAA_Weather_Stations,2003.6666666666667,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2003,10,1.41,72.9,121.6,5.9,1.0,NOAA_Weather_Stations,2003.75,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2003,11,5.79,70.4,131.8,8.3,1.0,NOAA_Weather_Stations,2003.8333333333333,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2003,12,10.53,77.9,45.0,1.0,1.0,NOAA_Weather_Stations,2003.9166666666667,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2004,1,18.15,48.6,65.7,5.5,1.0,NOAA_Weather_Stations,2004.0,San Antonio_USA_29.4241_-98.4936
San Diego,USA,32.7157,-117.1611,2003,1,15.1,43.2,41.1,12.4,1.0,NOAA_Weather_Stations,2003.0,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2003,2,22.41,41.8,47.7,4.5,1.0,NOAA_Weather_Stations,2003.0833333333333,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2003,3,25.44,41.7,33.7,5.9,1.0,NOAA_Weather_Stations,2003.1666666666667,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2003,4,31.6,34.8,46.6,12.1,1.0,NOAA_Weather_Stations,2003.25,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2003,5,28.25,37.1,23.4,10.0,1.0,NOAA_Weather_Stations,2003.3333333333333,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2003,6,21.35,44.6,58.1,10.7,1.0,NOAA_Weather_Stations,2003.4166666666667,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2003,7,13.35,47.8,63.0,10.3,1.0,NOAA_Weather_Stations,2003.5,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2003,8,8.57,39.1,124.6,11.0,1.0,NOAA_Weather_Stations,2003.5833333333333,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2003,9,4.27,50.6,53.1,9.9,1.0,NOAA_Weather_Stations,2003.6666666666667,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2003,10,-0.8,44.0,57.8,2.9,1.0,NOAA_Weather_Stations,2003.75,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2003,11,-0.36,51.9,63.5,4.9,1.0,NOAA_Weather_Stations,2003.8333333333333,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2003,12,10.93,47.2,43.8,3.7,1.0,NOAA_Weather_Stations,2003.9166666666667,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2004,1,13.36,40.0,28.6,3.1,1.0,NOAA_Weather_Stations,2004.0,San Diego_USA_32.7157_-117.1611
Dallas,USA,32.7767,-96.797,2003,1,14.59,59.1,57.6,6.4,1.0,NOAA_Weather_Stations,2003.0,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2003,2,18.27,53.7,29.1,1.4,1.0,NOAA_Weather_Stations,2003.0833333333333,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2003,3,29.06,43.6,38.4,6.9,1.0,NOAA_Weather_Stations,2003.1666666666667,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2003,4,30.65,59.2,32.5,9.2,1.0,NOAA_Weather_Stations,2003.25,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2003,5,26.27,49.8,43.8,11.3,1.0,NOAA_Weather_Stations,2003.3333333333333,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2003,6,22.25,59.4,34.6,11.6,1.0,NOAA_Weather_Stations,2003.4166666666667,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2003,7,13.86,65.0,106.6,11.0,1.0,NOAA_Weather_Stations,2003.5,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2003,8,5.89,58.7,90.9,12.2,1.0,NOAA_Weather_Stations,2003.5833333333333,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2003,9,-1.15,62.0,67.4,8.5,1.0,NOAA_Weather_Stations,2003.6666666666667,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2003,10,-3.79,60.6,51.1,4.8,1.0,NOAA_Weather_Stations,2003.75,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2003,11,3.97,52.0,80.9,1.4,1.0,NOAA_Weather_Stations,2003.8333333333333,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2003,12,7.78,70.2,50.8,6.1,1.0,NOAA_Weather_Stations,2003.9166666666667,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2004,1,13.71,55.5,28.7,3.0,1.0,NOAA_Weather_Stations,2004.0,Dallas_USA_32.7767_-96.797
San Jose,USA,37.3382,-121.8863,2003,1,10.66,22.6,47.4,4.7,1.0,NOAA_Weather_Stations,2003.0,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2003,2,13.97,38.0,43.2,4.5,1.0,NOAA_Weather_Stations,2003.0833333333333,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2003,3,22.2,20.0,16.1,9.5,1.0,NOAA_Weather_Stations,2003.1666666666667,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2003,4,24.13,20.0,25.8,10.4,1.0,NOAA_Weather_Stations,2003.25,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2003,5,22.48,34.3,37.5,12.0,1.0,NOAA_Weather_Stations,2003.3333333333333,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2003,6,21.88,39.9,43.2,10.8,1.0,NOAA_Weather_Stations,2003.4166666666667,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2003,7,9.15,40.2,83.7,10.4,1.0,NOAA_Weather_Stations,2003.5,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2003,8,5.19,46.5,54.7,10.6,1.0,NOAA_Weather_Stations,2003.5833333333333,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2003,9,-1.52,44.6,96.9,7.5,1.0,NOAA_Weather_Stations,2003.6666666666667,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2003,10,-4.87,40.0,87.1,5.9,1.0,NOAA_Weather_Stations,2003.75,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2003,11,-4.72,21.8,79.9,5.1,1.0,NOAA_Weather_Stations,2003.8333333333333,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2003,12,3.16,35.7,74.8,4.8,1.0,NOAA_Weather_Stations,2003.9166666666667,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2004,1,4.8,30.4,57.6,6.9,1.0,NOAA_Weather_Stations,2004.0,San Jose_USA_37.3382_-121.8863
London,UK,51.5074,-0.1278,2003,1,3.32,74.1,31.9,4.0,1.0,NOAA_Weather_Stations,2003.0,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2003,2,8.7,36.0,31.5,7.6,1.0,NOAA_Weather_Stations,2003.0833333333333,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2003,3,13.29,36.4,27.8,5.3,1.0,NOAA_Weather_Stations,2003.1666666666667,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2003,4,13.96,31.3,39.3,12.7,1.0,NOAA_Weather_Stations,2003.25,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2003,5,12.27,51.1,57.9,11.0,1.0,NOAA_Weather_Stations,2003.3333333333333,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2003,6,6.97,53.3,84.3,10.0,1.0,NOAA_Weather_Stations,2003.4166666666667,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2003,7,-3.98,45.2,108.9,7.8,1.0,NOAA_Weather_Stations,2003.5,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2003,8,-5.3,51.0,58.2,11.5,1.0,NOAA_Weather_Stations,2003.5833333333333,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2003,9,-9.27,71.1,119.3,10.7,1.0,NOAA_Weather_Stations,2003.6666666666667,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2003,10,-16.16,65.7,60.9,3.0,1.0,NOAA_Weather_Stations,2003.75,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2003,11,-11.75,56.5,53.7,4.2,1.0,NOAA_Weather_Stations,2003.8333333333333,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2003,12,-6.57,49.5,69.2,6.8,1.0,NOAA_Weather_Stations,2003.9166666666667,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2004,1,-2.81,63.0,43.9,6.6,1.0,NOAA_Weather_Stations,2004.0,London_UK_51.5074_-0.1278
Paris,France,48.8566,2.3522,2003,1,2.92,61.7,55.2,5.5,1.0,NOAA_Weather_Stations,2003.0,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2003,2,7.43,48.9,17.4,6.7,1.0,NOAA_Weather_Stations,2003.0833333333333,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2003,3,15.49,54.4,27.4,11.3,1.0,NOAA_Weather_Stations,2003.1666666666667,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2003,4,16.08,54.7,43.8,10.6,1.0,NOAA_Weather_Stations,2003.25,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2003,5,13.42,42.8,34.5,11.6,1.0,NOAA_Weather_Stations,2003.3333333333333,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2003,6,9.8,71.8,79.6,10.7,1.0,NOAA_Weather_Stations,2003.4166666666667,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2003,7,0.73,53.0,73.7,9.4,1.0,NOAA_Weather_Stations,2003.5,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2003,8,-6.54,66.2,100.2,10.4,1.0,NOAA_Weather_Stations,2003.5833333333333,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2003,9,-13.68,58.9,127.0,6.2,1.0,NOAA_Weather_Stations,2003.6666666666667,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2003,10,-15.15,70.8,70.5,9.5,1.0,NOAA_Weather_Stations,2003.75,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2003,11,-13.91,62.6,103.8,5.6,1.0,NOAA_Weather_Stations,2003.8333333333333,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2003,12,-8.91,77.6,49.6,5.6,1.0,NOAA_Weather_Stations,2003.9166666666667,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2004,1,1.03,62.3,54.0,3.7,1.0,NOAA_Weather_Stations,2004.0,Paris_France_48.8566_2.3522
Berlin,Germany,52.52,13.405,2003,1,0.73,65.5,37.1,4.5,1.0,NOAA_Weather_Stations,2003.0,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2003,2,4.62,60.9,28.6,3.4,1.0,NOAA_Weather_Stations,2003.0833333333333,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2003,3,13.97,46.0,34.7,9.3,1.0,NOAA_Weather_Stations,2003.1666666666667,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2003,4,11.77,42.9,32.5,6.6,1.0,NOAA_Weather_Stations,2003.25,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2003,5,11.12,49.2,25.0,12.8,1.0,NOAA_Weather_Stations,2003.3333333333333,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2003,6,7.45,60.2,85.0,12.3,1.0,NOAA_Weather_Stations,2003.4166666666667,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2003,7,-1.61,49.2,112.0,12.1,1.0,NOAA_Weather_Stations,2003.5,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2003,8,-8.38,57.1,45.2,10.6,1.0,NOAA_Weather_Stations,2003.5833333333333,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2003,9,-13.9,65.3,105.1,7.8,1.0,NOAA_Weather_Stations,2003.6666666666667,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2003,10,-14.98,67.4,60.6,7.9,1.0,NOAA_Weather_Stations,2003.75,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2003,11,-16.49,63.2,38.1,6.6,1.0,NOAA_Weather_Stations,2003.8333333333333,Berlin_Germany_52.52_13.405
