city,country,latitude,longitude,year,month,temperature_celsius,humidity_percent,precipitation_mm,wind_speed_ms,urban_heat_island_intensity,data_source,ym,city_key
San Antonio,USA,29.4241,-98.4936,2008,9,-0.07,75.1,137.0,9.7,1.0,NOAA_Weather_Stations,2008.6666666666667,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2008,10,0.63,64.5,147.0,5.6,1.0,NOAA_Weather_Stations,2008.75,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2008,11,2.21,72.8,61.6,6.3,1.0,NOAA_Weather_Stations,2008.8333333333333,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2008,12,10.59,74.8,49.9,2.4,1.0,NOAA_Weather_Stations,2008.9166666666667,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2009,1,16.2,61.7,53.5,5.3,1.0,NOAA_Weather_Stations,2009.0,San Antonio_USA_29.4241_-98.4936
San Diego,USA,32.7157,-117.1611,2008,1,13.31,47.3,35.3,6.4,1.0,NOAA_Weather_Stations,2008.0,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2008,2,24.51,38.2,25.0,3.3,1.0,NOAA_Weather_Stations,2008.0833333333333,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2008,3,26.42,43.9,40.0,10.3,1.0,NOAA_Weather_Stations,2008.1666666666667,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2008,4,28.49,27.7,37.9,5.7,1.0,NOAA_Weather_Stations,2008.25,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2008,5,27.9,56.2,60.3,10.7,1.0,NOAA_Weather_Stations,2008.3333333333333,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2008,6,24.05,38.8,51.2,9.2,1.0,NOAA_Weather_Stations,2008.4166666666667,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2008,7,10.32,37.3,67.9,11.3,1.0,NOAA_Weather_Stations,2008.5,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2008,8,9.25,36.9,71.9,7.7,1.0,NOAA_Weather_Stations,2008.5833333333333,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2008,9,1.88,45.7,102.6,6.6,1.0,NOAA_Weather_Stations,2008.6666666666667,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2008,10,-2.05,44.1,114.7,3.4,1.0,NOAA_Weather_Stations,2008.75,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2008,11,2.64,51.7,76.4,4.9,1.0,NOAA_Weather_Stations,2008.8333333333333,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2008,12,8.06,48.3,62.4,3.4,1.0,NOAA_Weather_Stations,2008.9166666666667,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2009,1,13.37,47.1,52.0,5.6,1.0,NOAA_Weather_Stations,2009.0,San Diego_USA_32.7157_-117.1611
Dallas,USA,32.7767,-96.797,2008,1,14.99,67.3,32.2,7.3,1.0,NOAA_Weather_Stations,2008.0,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2008,2,20.9,61.6,39.1,1.9,1.0,NOAA_Weather_Stations,2008.0833333333333,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2008,3,24.64,45.3,29.3,6.6,1.0,NOAA_Weather_Stations,2008.1666666666667,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2008,4,27.43,50.8,27.9,8.8,1.0,NOAA_Weather_Stations,2008.25,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2008,5,27.46,57.0,57.9,11.5,1.0,NOAA_Weather_Stations,2008.3333333333333,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2008,6,24.11,52.7,62.3,8.5,1.0,NOAA_Weather_Stations,2008.4166666666667,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2008,7,17.43,65.2,110.8,9.4,1.0,NOAA_Weather_Stations,2008.5,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2008,8,8.47,71.2,105.7,11.1,1.0,NOAA_Weather_Stations,2008.5833333333333,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2008,9,-0.02,72.3,50.3,10.4,1.0,NOAA_Weather_Stations,2008.6666666666667,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2008,10,-1.47,70.0,43.3,4.9,1.0,NOAA_Weather_Stations,2008.75,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2008,11,0.68,59.7,43.8,3.8,1.0,NOAA_Weather_Stations,2008.8333333333333,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2008,12,8.37,52.5,46.9,5.2,1.0,NOAA_Weather_Stations,2008.9166666666667,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2009,1,17.76,60.5,26.8,6.3,1.0,NOAA_Weather_Stations,2009.0,Dallas_USA_32.7767_-96.797
San Jose,USA,37.3382,-121.8863,2008,1,13.93,45.1,32.0,4.8,1.0,NOAA_Weather_Stations,2008.0,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2008,2,17.09,33.7,51.0,5.2,1.0,NOAA_Weather_Stations,2008.0833333333333,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2008,3,24.31,23.5,34.3,6.8,1.0,NOAA_Weather_Stations,2008.1666666666667,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2008,4,25.09,35.2,43.6,9.1,1.0,NOAA_Weather_Stations,2008.25,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2008,5,24.14,43.9,62.3,8.3,1.0,NOAA_Weather_Stations,2008.3333333333333,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2008,6,17.79,28.4,33.2,12.6,1.0,NOAA_Weather_Stations,2008.4166666666667,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2008,7,11.19,28.6,83.0,12.4,1.0,NOAA_Weather_Stations,2008.5,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2008,8,1.26,51.2,107.7,10.4,1.0,NOAA_Weather_Stations,2008.5833333333333,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2008,9,-4.08,34.0,88.1,6.0,1.0,NOAA_Weather_Stations,2008.6666666666667,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2008,10,-4.5,42.9,105.8,4.4,1.0,NOAA_Weather_Stations,2008.75,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2008,11,-2.02,52.7,73.1,3.0,1.0,NOAA_Weather_Stations,2008.8333333333333,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2008,12,2.21,43.0,57.9,4.1,1.0,NOAA_Weather_Stations,2008.9166666666667,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2009,1,11.99,43.9,31.2,1.0,1.0,NOAA_Weather_Stations,2009.0,San Jose_USA_37.3382_-121.8863
London,UK,51.5074,-0.1278,2008,1,-0.14,49.4,39.1,2.4,1.0,NOAA_Weather_Stations,2008.0,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2008,2,4.52,52.7,35.2,4.2,1.0,NOAA_Weather_Stations,2008.0833333333333,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2008,3,11.71,43.7,44.7,5.9,1.0,NOAA_Weather_Stations,2008.1666666666667,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2008,4,14.03,39.5,34.4,7.8,1.0,NOAA_Weather_Stations,2008.25,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2008,5,11.19,30.1,30.0,9.6,1.0,NOAA_Weather_Stations,2008.3333333333333,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2008,6,6.38,47.6,75.4,11.4,1.0,NOAA_Weather_Stations,2008.4166666666667,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2008,7,-1.44,35.4,59.3,12.3,1.0,NOAA_Weather_Stations,2008.5,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2008,8,-7.25,48.5,101.6,7.9,1.0,NOAA_Weather_Stations,2008.5833333333333,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2008,9,-12.64,49.9,53.5,8.5,1.0,NOAA_Weather_Stations,2008.6666666666667,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2008,10,-10.97,62.6,81.4,4.9,1.0,NOAA_Weather_Stations,2008.75,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2008,11,-14.93,49.5,74.4,4.0,1.0,NOAA_Weather_Stations,2008.8333333333333,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2008,12,-7.61,52.1,65.8,6.9,1.0,NOAA_Weather_Stations,2008.9166666666667,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2009,1,1.22,45.3,55.0,2.3,1.0,NOAA_Weather_Stations,2009.0,London_UK_51.5074_-0.1278
Paris,France,48.8566,2.3522,2008,1,-2.29,61.0,52.9,6.5,1.0,NOAA_Weather_Stations,2008.0,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2008,2,12.0,50.8,25.6,2.9,1.0,NOAA_Weather_Stations,2008.0833333333333,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2008,3,14.81,50.0,29.8,8.1,1.0,NOAA_Weather_Stations,2008.1666666666667,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2008,4,17.44,41.2,35.5,8.9,1.0,NOAA_Weather_Stations,2008.25,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2008,5,11.26,59.8,51.8,9.6,1.0,NOAA_Weather_Stations,2008.3333333333333,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2008,6,11.83,66.2,82.6,10.5,1.0,NOAA_Weather_Stations,2008.4166666666667,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2008,7,0.66,63.0,81.3,9.3,1.0,NOAA_Weather_Stations,2008.5,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2008,8,-4.81,53.7,119.9,10.1,1.0,NOAA_Weather_Stations,2008.5833333333333,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2008,9,-10.73,53.1,99.9,8.6,1.0,NOAA_Weather_Stations,2008.6666666666667,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2008,10,-10.61,62.6,75.9,5.9,1.0,NOAA_Weather_Stations,2008.75,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2008,11,-8.33,66.0,77.0,6.9,1.0,NOAA_Weather_Stations,2008.8333333333333,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2008,12,-4.48,72.3,77.9,4.3,1.0,NOAA_Weather_Stations,2008.9166666666667,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2009,1,-0.08,36.5,66.1,5.3,1.0,NOAA_Weather_Stations,2009.0,Paris_France_48.8566_2.3522
Berlin,Germany,52.52,13.405,2008,1,2.57,70.4,47.2,7.0,1.0,NOAA_Weather_Stations,2008.0,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2008,2,4.44,49.5,33.8,8.4,1.0,NOAA_Weather_Stations,2008.0833333333333,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2008,3,11.64,37.4,25.4,9.7,1.0,NOAA_Weather_Stations,2008.1666666666667,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2008,4,14.04,60.4,36.4,13.4,1.0,NOAA_Weather_Stations,2008.25,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2008,5,14.26,53.8,24.8,11.0,1.0,NOAA_Weather_Stations,2008.3333333333333,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2008,6,7.88,51.8,70.9,14.2,1.0,NOAA_Weather_Stations,2008.4166666666667,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2008,7,-3.66,63.7,76.1,11.5,1.0,NOAA_Weather_Stations,2008.5,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2008,8,-12.41,61.5,87.3,9.9,1.0,NOAA_Weather_Stations,2008.5833333333333,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2008,9,-17.51,73.8,130.8,5.3,1.0,NOAA_Weather_Stations,2008.6666666666667,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2008,10,-16.35,68.7,75.3,4.6,1.0,NOAA_Weather_Stations,2008.75,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2008,11,-10.54,77.6,48.1,6.5,1.0,NOAA_Weather_Stations,2008.8333333333333,Berlin_Germany_52.52_13.405
