city,country,latitude,longitude,year,month,temperature_celsius,humidity_percent,precipitation_mm,wind_speed_ms,urban_heat_island_intensity,data_source,ym,city_key
Los Angeles,USA,34.0522,-118.2437,2012,12,5.43,56.2,87.9,7.1,2.0,NOAA_Weather_Stations,2012.9166666666667,Los Angeles_USA_34.0522_-118.2437
Los Angeles,USA,34.0522,-118.2437,2013,1,12.37,44.1,52.7,6.5,2.0,NOAA_Weather_Stations,2013.0,Los Angeles_USA_34.0522_-118.2437
Chicago,USA,41.8781,-87.6298,2012,1,6.97,29.3,55.7,6.1,1.0,NOAA_Weather_Stations,2012.0,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2012,2,16.47,29.0,49.2,7.2,1.0,NOAA_Weather_Stations,2012.0833333333333,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2012,3,20.76,29.0,22.9,8.3,1.0,NOAA_Weather_Stations,2012.1666666666667,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2012,4,22.66,25.5,32.1,10.9,1.0,NOAA_Weather_Stations,2012.25,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2012,5,22.72,37.4,27.2,12.2,1.0,NOAA_Weather_Stations,2012.3333333333333,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2012,6,13.45,20.0,48.9,13.7,1.0,NOAA_Weather_Stations,2012.4166666666667,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2012,7,10.26,43.8,68.3,13.5,1.0,NOAA_Weather_Stations,2012.5,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2012,8,1.44,41.6,116.9,9.7,1.0,NOAA_Weather_Stations,2012.5833333333333,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2012,9,-9.29,43.4,66.8,10.0,1.0,NOAA_Weather_Stations,2012.6666666666667,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2012,10,-8.02,57.8,51.3,5.2,1.0,NOAA_Weather_Stations,2012.75,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2012,11,-5.43,45.7,95.3,5.4,1.0,NOAA_Weather_Stations,2012.8333333333333,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2012,12,-3.39,39.1,76.8,2.1,1.0,NOAA_Weather_Stations,2012.9166666666667,Chicago_USA_41.8781_-87.6298
Chicago,USA,41.8781,-87.6298,2013,1,5.63,45.1,64.0,1.9,1.0,NOAA_Weather_Stations,2013.0,Chicago_USA_41.8781_-87.6298
Houston,USA,29.7604,-95.3698,2012,1,17.43,36.7,85.5,6.6,1.0,NOAA_Weather_Stations,2012.0,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2012,2,21.8,48.0,38.0,5.2,1.0,NOAA_Weather_Stations,2012.0833333333333,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2012,3,29.15,30.9,51.8,12.4,1.0,NOAA_Weather_Stations,2012.1666666666667,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2012,4,27.64,27.5,40.5,12.1,1.0,NOAA_Weather_Stations,2012.25,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2012,5,30.5,42.2,62.5,10.1,1.0,NOAA_Weather_Stations,2012.3333333333333,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2012,6,24.56,43.7,41.6,8.0,1.0,NOAA_Weather_Stations,2012.4166666666667,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2012,7,17.0,34.0,51.5,10.8,1.0,NOAA_Weather_Stations,2012.5,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2012,8,5.8,57.1,131.3,9.8,1.0,NOAA_Weather_Stations,2012.5833333333333,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2012,9,5.19,52.7,154.2,7.3,1.0,NOAA_Weather_Stations,2012.6666666666667,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2012,10,1.2,60.0,147.8,10.3,1.0,NOAA_Weather_Stations,2012.75,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2012,11,5.23,65.0,148.6,3.4,1.0,NOAA_Weather_Stations,2012.8333333333333,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2012,12,9.43,46.8,102.2,6.4,1.0,NOAA_Weather_Stations,2012.9166666666667,Houston_USA_29.7604_-95.3698
Houston,USA,29.7604,-95.3698,2013,1,16.89,48.3,65.8,1.1,1.0,NOAA_Weather_Stations,2013.0,Houston_USA_29.7604_-95.3698
Phoenix,USA,33.4484,-112.074,2012,1,12.66,56.5,29.2,5.0,1.0,NOAA_Weather_Stations,2012.0,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2012,2,18.24,31.9,22.9,5.3,1.0,NOAA_Weather_Stations,2012.0833333333333,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2012,3,25.36,50.5,22.3,7.1,1.0,NOAA_Weather_Stations,2012.1666666666667,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2012,4,28.1,59.0,41.0,11.6,1.0,NOAA_Weather_Stations,2012.25,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2012,5,24.46,50.8,37.4,8.4,1.0,NOAA_Weather_Stations,2012.3333333333333,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2012,6,23.98,41.0,46.3,8.5,1.0,NOAA_Weather_Stations,2012.4166666666667,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2012,7,13.01,53.2,42.4,8.9,1.0,NOAA_Weather_Stations,2012.5,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2012,8,7.68,47.8,62.4,9.2,1.0,NOAA_Weather_Stations,2012.5833333333333,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2012,9,2.0,60.2,63.6,6.3,1.0,NOAA_Weather_Stations,2012.6666666666667,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2012,10,-1.96,61.1,108.8,10.6,1.0,NOAA_Weather_Stations,2012.75,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2012,11,1.61,59.2,38.7,6.5,1.0,NOAA_Weather_Stations,2012.8333333333333,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2012,12,4.16,53.8,69.9,4.9,1.0,NOAA_Weather_Stations,2012.9166666666667,Phoenix_USA_33.4484_-112.074
Phoenix,USA,33.4484,-112.074,2013,1,13.02,55.7,67.0,5.5,1.0,NOAA_Weather_Stations,2013.0,Phoenix_USA_33.4484_-112.074
Philadelphia,USA,39.9526,-75.1652,2012,1,7.38,41.6,51.3,7.7,1.0,NOAA_Weather_Stations,2012.0,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2012,2,15.9,34.4,50.5,4.8,1.0,NOAA_Weather_Stations,2012.0833333333333,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2012,3,20.85,43.8,15.8,6.1,1.0,NOAA_Weather_Stations,2012.1666666666667,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2012,4,21.76,45.3,50.4,11.2,1.0,NOAA_Weather_Stations,2012.25,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2012,5,20.31,55.0,54.0,11.3,1.0,NOAA_Weather_Stations,2012.3333333333333,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2012,6,14.81,44.7,70.8,8.0,1.0,NOAA_Weather_Stations,2012.4166666666667,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2012,7,9.76,36.6,56.8,9.2,1.0,NOAA_Weather_Stations,2012.5,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2012,8,-2.74,31.7,85.4,12.4,1.0,NOAA_Weather_Stations,2012.5833333333333,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2012,9,-6.05,50.8,49.3,8.7,1.0,NOAA_Weather_Stations,2012.6666666666667,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2012,10,-9.02,51.3,52.3,7.5,1.0,NOAA_Weather_Stations,2012.75,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2012,11,-6.05,63.3,108.9,3.5,1.0,NOAA_Weather_Stations,2012.8333333333333,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2012,12,3.51,53.7,34.7,1.3,1.0,NOAA_Weather_Stations,2012.9166666666667,Philadelphia_USA_39.9526_-75.1652
Philadelphia,USA,39.9526,-75.1652,2013,1,8.78,60.6,23.0,3.8,1.0,NOAA_Weather_Stations,2013.0,Philadelphia_USA_39.9526_-75.1652
San Antonio,USA,29.4241,-98.4936,2012,1,15.99,72.9,79.0,7.1,1.0,NOAA_Weather_Stations,2012.0,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2012,2,25.6,51.0,66.8,5.3,1.0,NOAA_Weather_Stations,2012.0833333333333,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2012,3,31.62,59.3,20.5,10.6,1.0,NOAA_Weather_Stations,2012.1666666666667,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2012,4,30.48,55.1,42.1,7.9,1.0,NOAA_Weather_Stations,2012.25,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2012,5,28.81,52.5,67.9,9.0,1.0,NOAA_Weather_Stations,2012.3333333333333,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2012,6,22.65,57.3,71.4,12.9,1.0,NOAA_Weather_Stations,2012.4166666666667,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2012,7,17.95,63.7,52.5,14.9,1.0,NOAA_Weather_Stations,2012.5,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2012,8,7.52,74.1,168.7,8.1,1.0,NOAA_Weather_Stations,2012.5833333333333,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2012,9,1.16,66.5,144.8,6.0,1.0,NOAA_Weather_Stations,2012.6666666666667,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2012,10,0.2,68.3,126.9,6.1,1.0,NOAA_Weather_Stations,2012.75,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2012,11,3.88,59.7,112.7,4.5,1.0,NOAA_Weather_Stations,2012.8333333333333,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2012,12,10.65,60.9,94.1,6.3,1.0,NOAA_Weather_Stations,2012.9166666666667,San Antonio_USA_29.4241_-98.4936
San Antonio,USA,29.4241,-98.4936,2013,1,15.1,60.2,72.9,4.2,1.0,NOAA_Weather_Stations,2013.0,San Antonio_USA_29.4241_-98.4936
San Diego,USA,32.7157,-117.1611,2012,1,15.38,38.2,44.2,4.8,1.0,NOAA_Weather_Stations,2012.0,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2012,2,19.92,35.3,18.8,6.0,1.0,NOAA_Weather_Stations,2012.0833333333333,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2012,3,30.07,32.0,32.6,5.5,1.0,NOAA_Weather_Stations,2012.1666666666667,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2012,4,30.3,40.8,20.0,8.6,1.0,NOAA_Weather_Stations,2012.25,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2012,5,27.28,43.4,60.2,8.3,1.0,NOAA_Weather_Stations,2012.3333333333333,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2012,6,19.35,43.2,43.8,12.4,1.0,NOAA_Weather_Stations,2012.4166666666667,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2012,7,14.7,35.2,91.7,10.4,1.0,NOAA_Weather_Stations,2012.5,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2012,8,7.86,45.0,67.9,8.8,1.0,NOAA_Weather_Stations,2012.5833333333333,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2012,9,0.45,24.9,50.8,2.6,1.0,NOAA_Weather_Stations,2012.6666666666667,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2012,10,-1.63,55.5,58.9,9.2,1.0,NOAA_Weather_Stations,2012.75,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2012,11,0.09,40.9,50.9,7.7,1.0,NOAA_Weather_Stations,2012.8333333333333,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2012,12,10.15,30.9,84.7,3.4,1.0,NOAA_Weather_Stations,2012.9166666666667,San Diego_USA_32.7157_-117.1611
San Diego,USA,32.7157,-117.1611,2013,1,14.41,44.7,35.6,4.4,1.0,NOAA_Weather_Stations,2013.0,San Diego_USA_32.7157_-117.1611
Dallas,USA,32.7767,-96.797,2012,1,16.18,65.0,64.7,7.0,1.0,NOAA_Weather_Stations,2012.0,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2012,2,22.35,59.2,43.3,4.3,1.0,NOAA_Weather_Stations,2012.0833333333333,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2012,3,29.2,46.0,38.4,7.0,1.0,NOAA_Weather_Stations,2012.1666666666667,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2012,4,31.17,42.8,42.2,11.7,1.0,NOAA_Weather_Stations,2012.25,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2012,5,32.02,46.0,41.2,9.9,1.0,NOAA_Weather_Stations,2012.3333333333333,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2012,6,21.09,57.4,80.9,9.6,1.0,NOAA_Weather_Stations,2012.4166666666667,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2012,7,17.71,57.2,49.3,8.8,1.0,NOAA_Weather_Stations,2012.5,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2012,8,5.31,52.3,73.3,8.5,1.0,NOAA_Weather_Stations,2012.5833333333333,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2012,9,2.8,77.9,52.3,7.3,1.0,NOAA_Weather_Stations,2012.6666666666667,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2012,10,3.8,65.8,105.4,7.2,1.0,NOAA_Weather_Stations,2012.75,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2012,11,-0.39,71.9,105.2,9.4,1.0,NOAA_Weather_Stations,2012.8333333333333,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2012,12,6.65,59.8,65.2,3.7,1.0,NOAA_Weather_Stations,2012.9166666666667,Dallas_USA_32.7767_-96.797
Dallas,USA,32.7767,-96.797,2013,1,14.36,43.4,39.3,5.0,1.0,NOAA_Weather_Stations,2013.0,Dallas_USA_32.7767_-96.797
San Jose,USA,37.3382,-121.8863,2012,1,5.38,38.6,67.3,6.0,1.0,NOAA_Weather_Stations,2012.0,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2012,2,16.02,35.2,47.0,7.9,1.0,NOAA_Weather_Stations,2012.0833333333333,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2012,3,21.22,22.7,40.5,11.1,1.0,NOAA_Weather_Stations,2012.1666666666667,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2012,4,24.13,32.2,35.7,8.3,1.0,NOAA_Weather_Stations,2012.25,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2012,5,23.61,20.0,53.9,7.6,1.0,NOAA_Weather_Stations,2012.3333333333333,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2012,6,18.64,25.9,46.6,13.1,1.0,NOAA_Weather_Stations,2012.4166666666667,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2012,7,14.7,33.6,107.2,10.0,1.0,NOAA_Weather_Stations,2012.5,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2012,8,1.12,54.3,70.7,8.6,1.0,NOAA_Weather_Stations,2012.5833333333333,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2012,9,-2.05,52.4,129.9,8.1,1.0,NOAA_Weather_Stations,2012.6666666666667,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2012,10,-5.95,48.0,45.0,9.3,1.0,NOAA_Weather_Stations,2012.75,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2012,11,-2.48,29.5,78.2,4.3,1.0,NOAA_Weather_Stations,2012.8333333333333,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2012,12,5.97,51.3,53.7,1.0,1.0,NOAA_Weather_Stations,2012.9166666666667,San Jose_USA_37.3382_-121.8863
San Jose,USA,37.3382,-121.8863,2013,1,9.48,32.6,30.6,6.1,1.0,NOAA_Weather_Stations,2013.0,San Jose_USA_37.3382_-121.8863
London,UK,51.5074,-0.1278,2012,1,-1.38,41.2,66.2,8.9,1.0,NOAA_Weather_Stations,2012.0,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2012,2,6.99,57.1,32.6,8.1,1.0,NOAA_Weather_Stations,2012.0833333333333,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2012,3,12.07,35.7,34.4,6.7,1.0,NOAA_Weather_Stations,2012.1666666666667,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2012,4,14.7,41.3,43.1,7.9,1.0,NOAA_Weather_Stations,2012.25,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2012,5,9.88,43.3,43.5,7.6,1.0,NOAA_Weather_Stations,2012.3333333333333,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2012,6,11.28,47.0,69.7,11.9,1.0,NOAA_Weather_Stations,2012.4166666666667,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2012,7,-1.14,45.4,93.1,11.5,1.0,NOAA_Weather_Stations,2012.5,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2012,8,-10.95,72.5,52.7,10.0,1.0,NOAA_Weather_Stations,2012.5833333333333,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2012,9,-13.68,59.4,55.8,7.0,1.0,NOAA_Weather_Stations,2012.6666666666667,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2012,10,-16.55,40.5,124.7,6.3,1.0,NOAA_Weather_Stations,2012.75,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2012,11,-15.79,55.7,58.1,5.4,1.0,NOAA_Weather_Stations,2012.8333333333333,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2012,12,-11.36,57.5,70.2,1.3,1.0,NOAA_Weather_Stations,2012.9166666666667,London_UK_51.5074_-0.1278
London,UK,51.5074,-0.1278,2013,1,0.84,60.3,31.8,5.6,1.0,NOAA_Weather_Stations,2013.0,London_UK_51.5074_-0.1278
Paris,France,48.8566,2.3522,2012,1,4.63,59.1,26.1,3.9,1.0,NOAA_Weather_Stations,2012.0,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2012,2,11.11,50.6,26.4,9.3,1.0,NOAA_Weather_Stations,2012.0833333333333,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2012,3,16.85,60.2,35.6,7.7,1.0,NOAA_Weather_Stations,2012.1666666666667,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2012,4,18.17,42.4,47.9,12.2,1.0,NOAA_Weather_Stations,2012.25,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2012,5,18.33,51.3,26.8,12.4,1.0,NOAA_Weather_Stations,2012.3333333333333,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2012,6,9.6,54.7,31.5,9.5,1.0,NOAA_Weather_Stations,2012.4166666666667,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2012,7,-0.09,51.6,86.9,10.6,1.0,NOAA_Weather_Stations,2012.5,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2012,8,-7.0,56.1,44.6,6.0,1.0,NOAA_Weather_Stations,2012.5833333333333,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2012,9,-9.44,76.9,66.0,9.7,1.0,NOAA_Weather_Stations,2012.6666666666667,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2012,10,-12.89,67.8,100.0,5.4,1.0,NOAA_Weather_Stations,2012.75,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2012,11,-11.7,57.6,75.6,3.6,1.0,NOAA_Weather_Stations,2012.8333333333333,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2012,12,-4.01,51.5,40.9,4.5,1.0,NOAA_Weather_Stations,2012.9166666666667,Paris_France_48.8566_2.3522
Paris,France,48.8566,2.3522,2013,1,-1.49,26.0,57.0,3.7,1.0,NOAA_Weather_Stations,2013.0,Paris_France_48.8566_2.3522
Berlin,Germany,52.52,13.405,2012,1,-1.48,54.0,55.5,4.5,1.0,NOAA_Weather_Stations,2012.0,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2012,2,8.34,56.5,19.4,4.2,1.0,NOAA_Weather_Stations,2012.0833333333333,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2012,3,10.76,54.0,36.9,2.0,1.0,NOAA_Weather_Stations,2012.1666666666667,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2012,4,11.79,48.7,23.2,7.2,1.0,NOAA_Weather_Stations,2012.25,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2012,5,9.91,59.0,50.3,12.4,1.0,NOAA_Weather_Stations,2012.3333333333333,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2012,6,3.5,37.9,70.4,13.5,1.0,NOAA_Weather_Stations,2012.4166666666667,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2012,7,1.03,57.8,92.2,12.7,1.0,NOAA_Weather_Stations,2012.5,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2012,8,-8.72,65.1,48.9,12.1,1.0,NOAA_Weather_Stations,2012.5833333333333,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2012,9,-18.33,74.0,93.6,10.6,1.0,NOAA_Weather_Stations,2012.6666666666667,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2012,10,-13.77,77.5,52.4,8.8,1.0,NOAA_Weather_Stations,2012.75,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2012,11,-13.45,57.6,68.1,4.4,1.0,NOAA_Weather_Stations,2012.8333333333333,Berlin_Germany_52.52_13.405
Berlin,Germany,52.52,13.405,2012,12,-8.27,66.2,60.0,2.3,1.0,NOAA_Weather_Stations,2012.9166666666667,Berlin_Germany_52.52_13.405
